club_id,Season,W,D,L,Points,Goales_scored,Goales_conceded
467,2019,12,9,8,45,51,37
467,2018,16,10,12,58,73,60
467,2017,22,8,8,74,82,46
467,2016,9,7,18,34,32,59
467,2015,13,7,14,46,37,42
467,2014,33,2,3,101,100,32
467,2013,5,15,14,30,54,82
467,2012,10,7,17,37,44,66
467,2011,13,6,15,45,42,45
467,2010,10,13,11,43,57,56
467,2009,8,9,17,33,35,59
467,2008,9,15,10,42,41,40
467,2007,14,7,13,49,49,50
467,2006,12,8,14,44,36,44
467,2005,13,8,13,47,43,43
467,2004,9,10,15,37,41,47
467,2003,10,4,20,34,44,62
467,2002,13,9,11,48,40,40
467,2001,13,6,15,45,38,59
467,2000,9,13,12,40,42,53
385,2022,7,5,10,26,27,36
385,2021,10,5,19,35,36,67
385,2020,12,5,17,41,50,58
385,2019,6,8,12,26,29,52
385,2018,9,7,18,34,50,80
385,2017,24,6,8,78,81,41
385,2016,13,9,16,39,54,67
385,2015,11,6,19,39,41,74
385,2014,7,8,23,29,30,72
385,2013,15,11,12,56,59,45
385,2012,13,7,10,46,39,33
385,2011,13,9,12,48,62,51
385,2010,7,7,20,26,42,70
385,2009,7,9,20,30,31,57
385,2008,11,10,17,42,43,59
385,2007,10,10,18,40,48,69
385,2006,12,7,19,43,38,57
385,2005,2,10,24,16,32,80
385,2004,8,10,18,34,46,67
385,2003,3,10,23,19,38,81
385,2002,8,8,18,32,43,53
385,2001,3,8,23,17,27,71
385,2000,8,7,19,31,31,64
11127,2022,6,3,8,21,21,28
11127,2021,8,9,13,33,27,35
11127,2020,7,13,10,34,26,36
11127,2019,9,8,13,35,36,53
11127,2018,10,8,12,38,33,45
11127,2017,8,13,9,37,31,32
11127,2016,8,6,16,30,24,44
11127,2015,10,9,11,39,39,46
11127,2014,9,3,18,30,31,44
11127,2013,9,7,14,34,28,46
11127,2009,14,16,8,58,38,28
11127,2008,15,15,8,60,40,32
11127,2007,32,13,12,109,94,47
11127,2006,21,14,7,77,70,33
11127,2005,27,9,6,90,67,23
11127,2004,21,10,11,73,51,34
11127,2002,11,8,23,41,43,65
306,2022,8,6,9,30,24,29
306,2021,11,8,15,41,37,50
306,2020,9,12,13,39,43,49
306,2019,8,9,9,33,41,41
306,2018,10,11,13,41,64,73
306,2017,12,10,12,46,48,53
306,2016,12,7,15,43,54,53
306,2015,11,9,14,42,46,61
306,2014,13,11,10,50,53,46
306,2013,16,9,9,57,72,51
306,2012,11,9,14,42,50,63
306,2011,18,10,6,64,79,59
306,2010,10,11,13,41,60,54
306,2009,11,4,19,37,44,64
306,2008,17,9,8,60,66,57
306,2007,18,6,10,60,88,48
306,2006,16,7,11,55,60,43
306,2005,14,8,12,50,63,58
306,2004,18,6,10,60,64,52
306,2003,17,6,10,57,44,34
306,2002,12,8,12,44,59,54
306,2001,17,9,8,60,57,27
306,2000,11,14,9,47,51,42
499,2022,5,8,9,23,27,39
499,2021,15,6,13,51,42,51
499,2020,18,7,9,61,52,38
499,2019,12,5,9,41,45,35
499,2018,14,11,9,53,70,51
499,2017,13,10,11,49,63,47
499,2016,15,6,13,51,51,40
499,2015,12,10,12,46,55,38
499,2014,16,10,8,58,66,43
499,2013,15,10,9,55,65,49
499,2012,19,7,8,64,68,42
499,2011,15,8,11,53,48,43
499,2010,9,8,17,35,42,61
499,2009,8,8,18,32,38,62
499,2008,11,10,13,43,41,48
499,2007,12,7,15,43,46,55
499,2006,10,8,16,38,50,55
499,2005,13,5,16,44,52,54
499,2004,16,6,12,54,53,49
499,2003,4,16,14,28,39,56
499,2002,8,9,17,33,37,51
499,2001,16,12,6,60,45,34
499,2000,16,11,7,59,56,43
235,2022,8,8,7,32,39,36
235,2021,9,11,14,38,40,51
235,2020,7,9,18,30,33,55
235,2019,4,3,19,16,27,60
235,2018,18,5,15,59,69,57
235,2017,8,13,17,37,37,61
235,2016,15,9,14,54,62,70
235,2015,7,11,18,32,41,66
235,2014,7,8,23,29,39,82
235,2013,7,11,16,32,44,64
235,2012,9,10,15,37,39,48
235,2011,13,6,15,45,40,49
235,2010,22,7,5,73,85,40
235,2009,5,0,29,15,30,80
235,2008,18,17,3,71,68,31
235,2007,22,11,5,77,84,44
235,2006,6,9,19,27,33,60
235,2005,11,6,17,39,48,58
235,2004,13,8,13,47,44,51
235,2003,9,10,14,37,45,55
235,2002,14,4,16,46,44,51
235,2001,14,6,14,48,49,44
235,2000,16,11,7,59,48,36
202,2022,4,5,14,17,25,48
202,2021,9,9,16,36,41,55
202,2020,14,8,12,50,40,37
202,2019,10,5,11,35,27,26
202,2018,13,6,15,45,39,41
202,2017,8,14,12,38,50,50
202,2016,10,13,11,43,55,51
202,2015,14,8,12,50,41,48
202,2014,11,13,10,46,49,53
202,2013,14,9,11,51,57,53
202,2012,12,7,15,43,36,53
202,2011,10,7,17,37,41,61
202,2010,17,6,11,57,65,52
202,2009,14,7,13,49,48,47
202,2008,17,5,12,56,53,36
202,2007,15,6,13,51,53,54
202,2006,15,6,13,51,54,54
202,2005,16,8,10,56,46,43
202,2004,11,7,16,40,50,58
202,2003,9,10,13,37,36,48
202,2002,7,11,16,32,28,44
202,2001,10,7,17,37,40,59
202,2000,8,9,17,33,36,56
55686,2022,4,6,4,18,13,17
55686,2021,6,1,11,19,17,29
55686,2020,16,8,6,56,36,22
55686,2019,15,6,9,51,44,34
55686,2018,15,6,7,51,38,20
1421,2022,7,13,4,34,30,26
1421,2021,11,13,14,46,43,44
1421,2020,9,15,14,42,42,50
1421,2019,10,11,7,41,26,21
1421,2018,13,16,9,55,39,42
1421,2017,28,4,6,88,74,24
1421,2016,14,13,11,55,42,39
1421,2015,10,9,19,39,44,57
1421,2014,12,8,18,44,47,66
1421,2013,12,12,14,48,44,52
1421,2012,10,13,15,43,33,42
1421,2011,18,11,9,65,54,37
1421,2010,12,13,13,49,53,51
1421,2009,21,8,9,71,63,30
1421,2008,7,15,16,36,40,51
1421,2007,12,10,16,46,44,52
1421,2006,11,11,15,44,41,46
1421,2005,9,15,12,42,31,30
1421,2004,10,13,15,43,34,55
1421,2002,6,17,15,35,31,45
273,2022,13,4,7,43,44,28
273,2021,20,6,12,66,82,40
273,2020,16,10,12,58,52,40
273,2019,15,5,8,50,38,24
273,2018,13,13,12,52,55,52
273,2017,16,10,12,58,50,44
273,2016,12,14,12,50,36,42
273,2015,13,13,12,52,52,54
273,2014,13,11,14,50,35,42
273,2013,11,13,14,46,47,45
273,2012,13,7,18,46,48,59
273,2011,17,9,12,60,53,44
273,2010,15,11,12,56,38,35
273,2009,14,11,13,53,52,41
273,2008,15,16,7,61,42,34
273,2007,16,10,12,58,47,44
273,2006,14,15,9,57,38,30
273,2005,18,5,15,59,48,49
273,2004,15,10,13,55,49,42
273,2003,14,10,14,52,56,44
273,2002,10,10,18,40,35,45
273,2001,11,8,15,41,40,51
273,2000,15,5,14,50,46,37
610,2022,13,7,2,46,63,22
610,2021,26,5,3,83,98,19
610,2020,28,4,2,88,102,23
610,2019,18,2,5,56,68,23
610,2018,28,2,4,86,119,32
610,2017,25,4,5,79,89,33
610,2016,25,6,3,81,79,23
610,2015,25,7,2,82,81,21
610,2014,21,8,5,71,69,29
610,2013,20,11,3,71,69,28
610,2012,22,10,2,76,83,31
610,2011,23,7,4,76,93,36
610,2010,22,7,5,73,72,30
610,2009,27,4,3,85,106,20
610,2008,21,5,8,68,74,41
610,2007,20,9,5,69,94,45
610,2006,23,6,5,75,84,35
610,2005,18,6,10,60,66,41
610,2004,24,5,5,77,74,33
610,2003,25,5,4,80,79,31
610,2002,26,5,3,83,96,32
610,2001,22,7,5,73,73,34
610,2000,18,7,9,61,85,43
6912,2022,7,5,10,26,23,23
6912,2021,7,12,15,33,37,58
6912,2020,18,12,4,66,59,35
6912,2016,9,19,14,46,39,49
2425,2022,6,6,9,24,20,25
2425,2021,21,7,6,70,52,31
2425,2020,7,13,14,34,25,40
2425,2019,15,10,9,55,48,36
2425,2018,12,9,13,45,50,52
2425,2017,15,6,13,51,40,42
2425,2016,14,7,13,49,41,39
2425,2015,14,8,12,50,44,44
2425,2014,10,13,11,43,38,42
2425,2013,8,8,14,32,21,35
2425,2012,12,6,12,42,35,42
2425,2011,7,7,16,28,33,42
2425,2010,10,8,12,38,35,33
2425,2009,6,13,11,31,22,33
2425,2008,8,6,16,30,20,35
2425,2005,8,10,16,34,34,53
2425,2004,10,17,7,47,35,35
2425,2003,12,12,10,48,42,37
3268,2022,9,5,8,32,18,22
3268,2021,21,5,8,68,50,22
3268,2020,10,13,11,43,41,46
3268,2019,2,5,17,11,19,47
16704,2022,7,4,6,25,31,29
16704,2021,14,8,8,50,42,30
16704,2020,12,5,13,41,52,45
16704,2019,14,10,6,52,49,30
16704,2018,16,8,6,56,55,23
16704,2017,16,6,8,54,46,30
16704,2016,12,13,5,49,40,22
16704,2015,16,8,6,56,54,25
16704,2014,17,9,4,60,52,27
16704,2013,15,5,10,50,46,39
16704,2012,12,6,12,42,45,39
16704,2010,16,13,15,61,58,61
16704,2009,17,10,11,61,60,44
16704,2008,14,10,14,52,50,47
317,2022,11,7,4,40,35,15
317,2021,20,8,6,68,55,37
317,2020,10,11,13,41,48,50
317,2019,7,6,13,27,34,46
317,2018,25,5,8,80,72,39
317,2017,5,9,20,24,37,63
317,2016,12,9,13,45,48,50
317,2015,12,7,15,40,49,64
317,2014,13,10,11,43,56,51
317,2013,17,12,5,63,72,37
317,2012,17,11,6,62,60,33
317,2011,17,9,8,60,82,46
317,2010,21,8,5,71,65,34
317,2009,27,5,2,86,63,23
317,2008,20,9,5,69,62,31
317,2007,17,11,6,62,52,32
317,2006,19,9,6,66,67,37
317,2005,13,8,13,47,44,36
317,2004,15,9,9,54,47,34
317,2003,15,3,16,48,56,53
317,2002,10,11,13,41,36,45
317,2001,10,12,12,42,41,41
317,2000,10,11,13,41,47,60
2503,2022,7,5,9,26,24,34
2503,2021,7,17,10,38,39,52
2503,2020,8,12,14,36,39,49
2503,2019,10,9,15,39,28,39
2503,2018,13,5,16,44,34,40
2503,2017,13,6,15,45,35,44
2503,2016,10,13,11,43,33,36
2503,2015,8,9,17,33,24,41
2503,2014,9,7,18,34,27,50
2503,2007,8,12,10,36,32,41
2503,2006,8,11,11,35,32,34
2503,2005,12,14,8,50,37,29
2503,2004,13,11,10,50,39,43
2503,2003,12,11,11,47,32,31
2503,2002,10,13,11,43,32,31
2503,2001,21,7,6,70,53,20
2503,2000,23,8,3,77,63,22
200,2022,10,7,6,37,38,35
200,2021,12,11,11,47,51,46
200,2020,13,14,7,53,52,41
200,2019,12,5,8,41,50,34
200,2018,15,8,11,53,60,51
200,2017,14,12,8,54,58,53
200,2016,18,8,8,62,54,38
200,2015,15,8,11,53,57,48
200,2014,11,8,15,41,60,62
200,2013,11,8,15,41,46,65
200,2012,19,6,9,63,55,41
200,2011,11,10,13,43,55,58
200,2010,13,8,13,47,55,51
200,2009,14,11,9,53,39,33
200,2008,11,11,12,44,41,44
200,2007,13,7,14,46,59,55
200,2006,13,9,12,48,41,44
200,2005,16,7,11,55,48,44
200,2004,12,8,14,44,40,43
200,2003,13,7,13,46,41,50
200,2002,12,11,11,47,49,49
200,2001,14,9,10,51,60,50
200,2000,17,8,9,59,58,43
1090,2022,14,5,4,47,49,28
1090,2021,18,7,9,61,64,44
1090,2020,21,8,5,71,75,41
1090,2019,18,2,5,56,54,17
1090,2018,17,7,10,58,64,43
1090,2017,22,5,7,71,72,38
1090,2016,12,13,9,49,56,52
1090,2015,18,5,11,59,70,53
1090,2014,19,5,10,62,63,56
1090,2013,13,8,13,47,54,50
1090,2012,10,9,15,39,56,54
1090,2011,19,8,7,65,64,35
1090,2010,17,8,9,59,55,44
1090,2009,19,5,10,62,64,34
1090,2008,25,5,4,80,66,22
1090,2007,11,10,13,43,48,53
1090,2006,21,9,4,72,83,31
1090,2005,23,5,6,74,78,32
1090,2004,19,7,8,64,71,41
1090,2003,16,6,11,54,62,42
1090,2002,12,8,14,44,50,69
1090,2001,12,7,15,43,43,45
1090,2000,9,8,17,35,45,63
1465,2022,6,4,11,22,19,29
1465,2021,9,12,13,39,36,43
1465,2020,20,10,4,70,55,26
1465,2019,12,3,9,39,35,26
1465,2018,16,6,12,54,49,42
1465,2017,8,6,20,30,29,61
1465,2016,10,8,16,38,36,42
1465,2015,13,8,13,47,40,41
1465,2014,9,13,12,40,38,56
1465,2013,15,9,6,54,42,26
1465,2012,13,6,11,45,47,37
1465,2004,8,6,20,30,38,55
2424,2022,6,5,10,23,21,28
2424,2021,13,12,9,51,47,42
2424,2020,11,6,17,39,33,42
2424,2019,11,10,13,43,40,44
2424,2017,8,12,18,36,29,45
2424,2016,13,17,12,56,47,49
2424,2015,16,14,16,62,58,56
2424,2014,4,11,19,23,25,60
2424,2013,8,7,15,31,23,37
2424,2012,6,7,17,25,31,54
2424,2011,8,10,12,34,31,42
2424,2005,11,7,16,40,37,42
2424,2004,11,7,16,40,34,40
2424,2003,10,10,14,40,43,40
2424,2002,13,5,16,44,42,53
2424,2001,10,8,16,38,42,56
2424,2000,10,7,17,37,34,41
2995,2022,3,3,15,12,15,37
2995,2021,9,11,14,38,29,44
2995,2020,15,8,11,53,40,41
2995,2019,11,6,17,39,36,52
2995,2018,23,5,6,74,50,21
2995,2017,7,9,18,30,33,59
2995,2016,8,12,14,36,32,45
2995,2015,13,10,11,49,43,42
2995,2014,12,11,11,47,40,45
2995,2013,6,6,18,24,28,59
2995,2012,14,12,4,54,42,29
2995,2011,8,7,15,31,35,53
2995,2010,10,11,9,41,35,42
2995,2009,8,11,11,35,32,37
2995,2008,8,8,14,34,33,42
2995,2007,6,7,17,25,31,49
2995,2006,10,12,8,42,31,36
2995,2005,11,9,14,42,38,49
2995,2003,8,4,22,28,27,53
2995,2002,12,9,13,45,40,47
2995,2001,12,10,12,46,41,44
2995,2000,12,12,10,48,47,39
3329,2022,7,3,11,24,21,29
3329,2021,9,12,13,39,45,51
3329,2020,10,10,14,40,40,48
3329,2019,14,12,8,54,53,51
3329,2018,21,6,7,69,57,34
3329,2017,13,9,16,48,46,49
3329,2016,14,11,17,53,47,50
3329,2015,18,18,10,72,64,51
1075,2022,16,1,4,49,47,20
1075,2021,19,8,7,65,52,31
1075,2020,19,7,8,64,53,33
1075,2019,18,6,10,60,61,40
1075,2018,21,4,9,67,56,37
1075,2017,24,3,7,75,74,29
1075,2016,15,9,10,54,51,36
1075,2015,16,10,8,58,54,35
1075,2014,17,7,10,58,55,28
1075,2013,10,7,13,37,39,37
1075,2012,16,4,10,52,60,44
1075,2011,19,5,6,62,59,29
1075,2010,13,7,10,46,45,33
1075,2009,22,5,3,71,48,20
1075,2008,13,11,6,50,38,21
1075,2007,10,11,9,41,32,34
1075,2006,14,8,8,50,35,30
1075,2005,17,7,10,58,38,22
1075,2004,16,10,8,58,45,28
1075,2003,15,9,10,54,36,38
1075,2002,8,14,12,38,34,47
1075,2001,10,12,12,42,43,43
1075,2000,16,9,9,57,58,48
1301,2022,4,4,14,16,17,40
1301,2021,9,11,14,38,39,44
1301,2020,10,5,19,35,27,47
1301,2019,9,12,13,39,34,42
1301,2018,12,3,19,39,26,44
1301,2017,13,8,13,47,36,49
1301,2016,13,11,10,50,34,32
1301,2015,10,5,19,35,45,63
1301,2014,12,8,14,44,46,45
1301,2013,11,8,11,41,40,44
1301,2012,9,11,10,38,34,45
1301,2011,14,8,8,50,41,38
1301,2010,9,8,13,35,33,32
1301,2009,11,8,11,41,42,43
1301,2008,9,10,11,37,35,36
1301,2007,14,4,12,46,39,28
1301,2006,8,8,14,32,30,44
1301,2005,10,14,10,44,38,37
1301,2004,12,13,9,49,39,32
1301,2003,12,12,10,48,35,33
1301,2002,13,5,16,44,36,48
1301,2001,17,5,12,56,48,35
1301,2000,12,7,15,43,34,37
2423,2022,3,6,13,15,16,32
2423,2021,9,13,12,40,38,54
2423,2020,13,7,14,46,44,36
2423,2019,11,10,13,43,36,41
2423,2018,11,9,14,42,43,45
2423,2017,19,9,10,66,55,40
2423,2016,16,12,14,60,44,42
2423,2015,15,12,19,57,49,52
2423,2014,10,21,15,51,33,42
2423,2002,8,11,15,35,39,54
2423,2001,9,11,14,38,33,46
294,2022,19,2,1,59,56,13
294,2021,23,5,6,74,78,30
294,2020,23,7,4,76,69,27
294,2019,24,5,5,77,71,26
294,2018,28,3,3,87,103,31
294,2017,25,6,3,81,80,22
294,2016,25,7,2,82,72,18
294,2015,29,1,4,88,88,22
294,2014,27,4,3,85,86,16
294,2013,23,5,2,74,58,18
294,2012,24,5,1,77,77,20
294,2011,21,6,3,69,66,27
294,2010,20,3,7,63,61,31
294,2009,24,4,2,76,78,20
294,2008,17,8,5,59,54,32
294,2007,13,13,4,52,45,21
294,2006,20,7,3,67,55,20
294,2005,20,7,7,67,51,29
294,2004,19,8,7,65,51,31
294,2003,22,8,4,74,62,28
294,2002,23,6,5,75,74,27
294,2001,17,12,5,63,66,37
294,2000,15,9,10,54,54,44
234,2022,14,7,1,49,49,20
234,2021,22,5,7,71,76,34
234,2020,16,11,7,59,64,36
234,2019,14,8,3,50,50,35
234,2018,20,5,9,65,75,41
234,2017,20,6,8,66,76,39
234,2016,26,4,4,82,86,25
234,2015,19,6,9,63,62,40
234,2014,17,8,9,59,56,39
234,2013,20,7,7,67,76,40
234,2012,21,6,7,69,64,38
234,2011,21,7,6,70,70,37
234,2010,12,8,14,44,53,54
234,2009,17,12,5,63,54,31
234,2008,12,9,13,45,54,46
234,2007,18,6,10,60,64,41
234,2006,15,8,11,53,56,66
234,2005,21,8,5,71,79,34
234,2004,19,5,10,62,90,51
234,2003,20,8,5,68,71,35
234,2002,25,5,4,80,89,39
234,2001,19,7,8,64,68,29
234,2000,21,3,10,66,67,37
1531,2022,1,6,16,9,17,48
1531,2021,11,9,18,42,40,52
1531,2020,8,12,18,36,34,55
1531,2019,16,13,13,61,52,44
1531,2018,13,16,13,55,49,52
1531,2017,16,15,7,63,56,32
1531,2016,11,10,21,43,49,63
1531,2015,13,18,11,57,40,46
1531,2014,11,8,19,41,35,62
1531,2013,9,13,16,40,30,50
1531,2012,23,13,6,82,54,27
1531,2011,17,6,19,57,56,58
1531,2010,18,15,9,69,55,42
1531,2009,18,9,15,63,67,57
1531,2008,13,14,15,53,52,50
1531,2007,14,12,16,54,44,50
1531,2006,16,10,16,58,47,46
1531,2005,13,14,15,53,47,54
1531,2004,16,9,17,57,51,52
1531,2003,13,11,18,50,50,63
1531,2002,12,14,16,50,49,52
1531,2001,17,14,11,65,52,39
1531,2000,10,16,16,46,45,56
237,2022,9,4,10,31,21,24
237,2021,10,9,19,39,36,63
237,2020,24,10,8,82,54,28
237,2019,9,6,23,33,40,65
237,2018,19,12,11,69,53,37
237,2017,20,13,5,73,52,27
237,2016,9,18,15,45,42,50
237,2015,12,13,17,49,39,45
237,2014,13,9,20,48,51,64
237,2013,12,15,15,51,46,57
237,2012,9,9,20,36,43,72
237,2011,14,10,14,52,42,46
237,2010,12,8,18,44,41,56
237,2009,18,8,12,62,59,44
237,2008,14,9,15,51,53,60
237,2007,15,14,9,59,69,54
237,2006,14,7,17,49,41,47
237,2005,10,13,15,43,37,51
237,2004,10,9,19,39,42,63
237,2003,15,6,17,51,54,66
237,2002,13,11,14,50,49,58
237,2001,11,10,17,43,40,52
237,2000,20,11,7,71,61,43
366,2022,7,3,12,24,16,30
366,2021,24,9,9,81,71,43
366,2020,5,16,17,31,34,57
366,2019,9,15,14,42,32,43
366,2018,10,11,17,41,32,51
366,2017,19,10,13,67,69,55
366,2016,18,9,15,63,52,47
366,2015,12,15,15,51,47,52
366,2014,21,9,12,72,65,40
366,2013,7,15,16,36,38,60
366,2012,11,10,17,43,49,58
366,2011,23,13,6,82,69,37
366,2010,19,9,14,66,65,51
366,2009,7,15,16,36,37,62
366,2008,12,7,19,43,46,58
366,2007,11,12,15,45,42,57
366,2006,26,10,6,88,70,35
366,2005,14,13,15,55,54,54
366,2004,18,9,15,63,56,56
366,2003,10,11,17,41,46,56
366,2002,12,10,16,46,37,40
366,2001,13,9,16,48,45,58
366,2000,9,15,14,42,42,50
12321,2022,7,6,9,27,33,33
12321,2021,20,8,14,68,57,42
12321,2020,20,11,11,71,47,36
12321,2019,17,12,13,63,48,43
12321,2018,9,10,19,37,37,53
12321,2017,14,9,15,51,50,59
12321,2016,20,10,12,70,65,45
12321,2015,17,15,10,66,46,28
12321,2014,24,10,8,82,63,35
12321,2013,12,15,15,51,52,50
12321,2012,21,8,13,71,74,56
12321,2011,12,13,17,49,58,61
12321,2010,15,12,15,57,58,56
12321,2009,13,13,16,52,45,59
12321,2008,11,16,15,49,43,54
12321,2007,20,12,6,72,61,28
714,2022,6,9,8,27,29,34
714,2021,10,12,16,42,40,53
714,2020,24,10,8,82,71,28
714,2019,5,10,23,25,27,58
714,2018,14,11,13,53,48,50
714,2017,12,13,13,49,36,42
714,2016,15,11,12,56,49,50
714,2015,12,7,19,43,40,74
714,2014,13,10,15,49,47,51
714,2013,11,9,18,42,41,51
714,2012,11,11,16,44,43,52
714,2011,12,10,16,46,46,56
714,2010,15,4,19,49,46,55
714,2009,11,11,16,44,29,46
714,2008,12,11,15,47,46,49
714,2007,13,9,16,48,43,52
714,2006,12,13,13,49,46,53
714,2005,10,11,17,41,36,56
714,2004,17,10,11,61,54,46
714,2003,13,4,21,43,48,64
714,2002,10,14,14,44,50,54
714,2001,13,8,17,47,47,56
714,2000,14,8,16,50,46,44
3302,2022,6,4,12,22,27,40
3302,2021,24,9,9,81,68,35
3302,2020,21,10,11,73,61,40
3302,2019,17,13,12,64,62,43
3302,2018,15,15,12,60,51,39
3302,2017,12,12,18,48,38,45
3302,2016,14,9,19,51,44,49
3302,2015,10,18,14,48,44,51
3302,2014,8,8,22,32,35,64
3302,2013,11,7,20,40,43,71
3302,2012,22,8,12,74,72,50
3302,2011,18,16,8,70,63,43
3302,2010,6,12,20,30,36,70
3302,2009,10,12,16,42,43,55
3302,2008,13,7,18,46,45,61
3302,2007,14,10,14,52,41,45
3302,2006,24,8,10,80,73,49
3302,2005,20,7,15,67,54,43
3302,2004,13,12,17,51,36,44
3302,2003,11,16,14,49,44,48
3302,2002,12,14,16,50,54,63
940,2022,6,6,10,24,23,34
940,2021,12,10,16,46,43,43
940,2020,14,11,13,53,55,57
940,2019,7,16,15,37,37,49
940,2018,10,11,17,41,53,62
940,2017,13,10,15,49,59,60
940,2016,13,6,19,45,53,69
940,2015,17,9,12,60,51,59
940,2014,13,12,13,51,47,44
940,2013,14,7,17,49,49,54
940,2012,10,7,21,37,37,52
940,2011,26,7,9,85,83,37
940,2010,17,16,9,67,62,43
940,2009,13,13,16,52,38,44
940,2008,10,18,14,48,46,56
940,2007,13,13,16,52,56,55
940,2006,10,9,19,39,40,59
940,2005,20,4,14,64,45,33
940,2004,22,10,10,76,55,38
940,2003,9,12,17,39,48,68
940,2002,17,10,11,61,45,36
940,2001,16,12,10,60,64,46
940,2000,16,11,11,59,51,49
331,2022,8,6,8,30,19,21
331,2021,12,11,15,47,37,51
331,2020,11,11,16,44,37,48
331,2019,13,13,12,52,46,54
331,2018,26,9,7,87,59,35
331,2017,16,16,10,64,44,34
331,2016,4,10,24,22,40,94
331,2015,17,13,12,64,47,40
331,2014,11,12,19,45,41,60
331,2013,10,9,19,39,32,62
331,2012,10,9,19,39,33,50
331,2011,13,15,10,54,44,61
331,2010,13,8,17,47,45,46
331,2009,11,10,17,43,37,46
331,2008,10,13,15,43,41,47
331,2007,12,7,19,43,37,44
331,2006,13,7,18,46,51,49
331,2005,21,5,12,68,49,43
331,2004,12,10,16,46,46,65
331,2003,11,15,12,48,38,37
331,2002,12,11,15,47,40,48
331,2001,10,12,16,42,36,49
331,2000,10,12,16,42,43,54
969,2022,8,3,14,27,36,46
969,2021,12,7,19,43,49,61
969,2020,14,12,12,54,60,62
969,2019,11,7,10,40,35,34
969,2018,15,14,9,59,53,42
969,2017,11,18,9,51,36,33
969,2016,10,9,19,39,48,66
969,2015,14,7,17,49,49,47
969,2014,16,8,14,56,46,39
969,2013,8,18,12,42,45,53
969,2012,15,7,16,52,54,51
969,2011,25,7,6,82,68,34
969,2010,12,11,15,47,32,43
969,2009,20,9,9,69,50,40
969,2008,19,9,10,66,61,36
969,2007,14,12,12,54,43,32
969,2006,11,11,16,44,41,48
969,2005,12,11,14,47,34,41
969,2004,15,10,13,55,44,39
969,2003,8,7,23,31,41,74
969,2002,10,10,18,40,37,54
969,2001,9,13,12,40,28,31
969,2000,18,14,6,68,52,26
368,2022,6,7,9,25,24,30
368,2021,18,16,4,70,53,30
368,2020,24,5,9,77,53,33
368,2019,19,13,6,70,54,34
368,2018,17,8,13,59,62,47
368,2017,17,7,14,58,49,58
368,2016,21,9,8,72,69,49
368,2015,14,10,14,52,51,50
368,2014,23,7,8,76,71,45
368,2013,18,9,11,63,69,52
368,2012,14,8,16,50,58,54
368,2011,13,11,14,50,48,47
368,2010,17,7,14,58,62,61
368,2009,19,6,13,63,65,49
368,2008,21,7,10,70,54,39
368,2007,20,4,14,64,75,49
368,2006,21,8,9,71,64,35
368,2005,20,8,10,68,54,39
368,2004,17,9,12,60,44,41
368,2003,15,10,13,55,56,45
368,2002,13,11,14,50,38,39
368,2001,14,11,13,53,51,40
368,2000,23,11,8,80,66,39
621,2022,9,5,8,32,31,23
621,2021,14,13,11,55,43,36
621,2020,11,13,14,46,46,42
621,2019,13,12,13,51,41,38
621,2018,13,14,11,53,41,45
621,2017,10,13,15,43,41,49
621,2016,19,6,13,63,53,43
621,2015,18,8,12,62,58,45
621,2014,15,10,13,55,42,41
621,2013,20,10,8,70,66,39
621,2012,12,9,17,45,44,65
621,2011,12,13,13,49,49,52
621,2010,18,4,16,58,59,55
621,2009,15,9,14,54,50,53
621,2008,12,8,18,44,47,62
621,2007,13,11,14,50,40,43
621,2006,10,10,18,40,44,62
621,2005,11,12,15,45,40,46
621,2004,14,9,15,51,59,54
621,2003,15,11,12,56,53,49
621,2002,15,10,13,55,63,61
621,2001,14,11,13,53,54,66
621,2000,11,10,17,43,44,60
1049,2022,6,5,12,23,27,27
1049,2021,11,15,12,48,48,53
1049,2020,10,13,15,43,50,53
1049,2019,14,11,13,53,46,53
1049,2018,15,16,7,61,51,35
1049,2017,22,7,9,73,65,38
1049,2016,13,7,18,46,56,65
1049,2015,11,11,16,44,46,48
1049,2014,22,11,5,77,70,32
1049,2013,13,10,15,49,51,53
1049,2012,19,8,11,65,67,54
1049,2011,17,10,11,61,59,44
1049,2010,21,8,9,71,64,44
1049,2009,21,8,9,71,59,40
1049,2008,18,8,12,62,68,54
1049,2007,15,6,17,51,48,62
1049,2006,20,6,12,66,57,42
1049,2005,19,12,7,69,58,33
1049,2004,14,16,8,58,54,39
1049,2003,23,8,7,77,71,27
1049,2002,17,9,12,60,56,35
1049,2001,21,12,5,75,51,27
1049,2000,18,9,11,63,55,34
383,2022,13,4,5,43,57,27
383,2021,26,3,5,81,86,42
383,2020,21,9,4,72,74,35
383,2019,14,7,5,49,54,28
383,2018,26,5,3,83,98,26
383,2017,26,5,3,83,87,39
383,2016,22,10,2,76,68,23
383,2015,26,6,2,84,88,32
383,2014,29,1,4,88,92,31
383,2013,18,5,11,59,60,45
383,2012,22,3,9,69,103,43
383,2011,21,6,7,69,87,47
383,2010,20,9,5,69,79,34
383,2009,23,9,2,78,72,29
383,2008,19,8,7,65,71,33
383,2007,21,9,4,72,65,24
383,2006,23,6,5,75,75,25
383,2005,26,6,2,84,71,23
383,2004,27,6,1,87,89,18
383,2003,23,5,6,74,92,30
383,2002,26,6,2,84,87,20
383,2001,20,8,6,68,77,32
383,2000,25,8,1,83,73,23
1050,2022,9,4,9,31,24,22
